index,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,seller,buyer,n_neg_steps,executed_at,dropped_at,erred_at,product
1123,T09,OTHER,57,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1122,T18,OTHER,57,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1121,OTHER,T18,57,5,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1120,T18,OTHER,57,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1119,T18,OTHER,57,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1127,T18,OTHER,57,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1148,OTHER,T18,58,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1149,T18,OTHER,58,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1155,T18,OTHER,58,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1147,OTHER,T18,58,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1152,T09,OTHER,58,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1153,T18,OTHER,58,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1154,OTHER,T18,58,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1151,OTHER,T18,58,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1146,OTHER,T18,58,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1150,T09,OTHER,58,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1144,OTHER,T18,58,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1143,OTHER,T18,58,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1142,OTHER,T18,58,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1141,T09,OTHER,58,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1140,T09,OTHER,58,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1139,OTHER,T18,58,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1138,OTHER,T18,58,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1137,T09,OTHER,58,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1145,T18,OTHER,58,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1169,T18,OTHER,59,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1170,T18,OTHER,59,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1171,T09,OTHER,59,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1172,OTHER,T18,59,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1176,T09,OTHER,59,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1174,T18,OTHER,59,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1175,OTHER,T18,59,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1168,OTHER,T18,59,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1173,OTHER,T18,59,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1167,T09,OTHER,59,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1166,T09,OTHER,59,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1165,OTHER,T18,59,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1157,OTHER,T18,59,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1158,T18,OTHER,59,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1159,OTHER,T18,59,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1160,T18,OTHER,59,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1156,T09,OTHER,59,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1162,OTHER,T18,59,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1163,OTHER,T18,59,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1164,OTHER,T18,59,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1161,T18,OTHER,59,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1189,OTHER,T18,60,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1197,OTHER,T18,60,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1196,OTHER,T18,60,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1195,T18,OTHER,60,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1194,OTHER,T18,60,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1193,OTHER,T18,60,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1192,OTHER,T18,60,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1191,T09,OTHER,60,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1190,T18,OTHER,60,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1188,OTHER,T18,60,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1177,T09,OTHER,60,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1186,OTHER,T18,60,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1185,T09,OTHER,60,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1184,T09,OTHER,60,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1183,OTHER,T18,60,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1182,T18,OTHER,60,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1181,OTHER,T18,60,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1180,T18,OTHER,60,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1179,T18,OTHER,60,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1178,T09,OTHER,60,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1187,T18,OTHER,60,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1211,T09,OTHER,61,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1212,OTHER,T18,61,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1213,T09,OTHER,61,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1214,OTHER,T18,61,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1219,OTHER,T18,61,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1216,OTHER,T18,61,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1217,T18,OTHER,61,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1218,T18,OTHER,61,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1210,T18,OTHER,61,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1215,T18,OTHER,61,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1209,T18,OTHER,61,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1204,T18,OTHER,61,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1207,T09,OTHER,61,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1199,OTHER,T18,61,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1200,OTHER,T18,61,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1201,OTHER,T18,61,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1202,OTHER,T18,61,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1198,OTHER,T18,61,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1208,OTHER,T18,61,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1205,T09,OTHER,61,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1206,T18,OTHER,61,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1203,T18,OTHER,61,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1231,OTHER,T18,62,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1239,OTHER,T18,62,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1238,OTHER,T18,62,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1237,T18,OTHER,62,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1236,OTHER,T18,62,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1235,T18,OTHER,62,5,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1234,OTHER,T18,62,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1233,OTHER,T18,62,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1232,OTHER,T18,62,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1230,T18,OTHER,62,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1229,OTHER,T18,62,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1228,OTHER,T18,62,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1227,T18,OTHER,62,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1226,T09,OTHER,62,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1225,T09,OTHER,62,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1224,T09,OTHER,62,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1223,T18,OTHER,62,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1222,T09,OTHER,62,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1221,T18,OTHER,62,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1220,OTHER,T18,62,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1253,T09,OTHER,63,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1254,OTHER,T18,63,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1255,OTHER,T18,63,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1256,OTHER,T18,63,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1260,OTHER,T18,63,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1258,T18,OTHER,63,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1259,T18,OTHER,63,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1252,OTHER,T18,63,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1257,T18,OTHER,63,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1251,OTHER,T18,63,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1240,T18,OTHER,63,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1249,OTHER,T18,63,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1248,T09,OTHER,63,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1247,OTHER,T18,63,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1246,OTHER,T18,63,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1245,T18,OTHER,63,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1244,OTHER,T18,63,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1243,OTHER,T18,63,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1242,T09,OTHER,63,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1241,T18,OTHER,63,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1250,T09,OTHER,63,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1274,T18,OTHER,64,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1275,OTHER,T18,64,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1276,T09,OTHER,64,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1277,OTHER,T18,64,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1273,OTHER,T18,64,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1279,T18,OTHER,64,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1280,OTHER,T18,64,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1281,OTHER,T18,64,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1278,T09,OTHER,64,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1272,T09,OTHER,64,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1261,T18,OTHER,64,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1270,OTHER,T18,64,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1262,T09,OTHER,64,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1263,OTHER,T18,64,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1264,T18,OTHER,64,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1265,T09,OTHER,64,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1271,OTHER,T18,64,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1267,OTHER,T18,64,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1268,OTHER,T18,64,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1269,T18,OTHER,64,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1266,OTHER,T18,64,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1293,OTHER,T18,65,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1301,OTHER,T18,65,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1300,T09,OTHER,65,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1299,OTHER,T18,65,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1298,T09,OTHER,65,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1297,OTHER,T18,65,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1296,OTHER,T18,65,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1295,OTHER,T18,65,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1294,T18,OTHER,65,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1302,T18,OTHER,65,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1292,OTHER,T18,65,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1290,OTHER,T18,65,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1289,OTHER,T18,65,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1288,T09,OTHER,65,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1287,T18,OTHER,65,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1286,T09,OTHER,65,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1285,T09,OTHER,65,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1284,T09,OTHER,65,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1283,OTHER,T18,65,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1282,OTHER,T18,65,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1291,T18,OTHER,65,5,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1316,T18,OTHER,66,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1317,OTHER,T18,66,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1318,T09,OTHER,66,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1319,OTHER,T18,66,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1315,T09,OTHER,66,5,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1321,OTHER,T18,66,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1322,T18,OTHER,66,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1323,T18,OTHER,66,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1320,OTHER,T18,66,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1314,OTHER,T18,66,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1324,OTHER,T18,66,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1312,OTHER,T18,66,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1303,T09,OTHER,66,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1304,OTHER,T18,66,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1305,OTHER,T18,66,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1306,T09,OTHER,66,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1313,OTHER,T18,66,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1308,T09,OTHER,66,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1309,T18,OTHER,66,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1310,OTHER,T18,66,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1311,OTHER,T18,66,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1307,T18,OTHER,66,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1344,T09,OTHER,67,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1343,T18,OTHER,67,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1342,T18,OTHER,67,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1341,T09,OTHER,67,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1340,T18,OTHER,67,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1339,OTHER,T18,67,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1338,T09,OTHER,67,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1337,OTHER,T18,67,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1336,OTHER,T18,67,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1335,OTHER,T18,67,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1345,T18,OTHER,67,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1333,OTHER,T18,67,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1325,OTHER,T18,67,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1326,T09,OTHER,67,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1327,OTHER,T18,67,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1328,T09,OTHER,67,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1334,OTHER,T18,67,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1330,OTHER,T18,67,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1331,OTHER,T18,67,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1332,OTHER,T18,67,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1329,T18,OTHER,67,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1357,T09,OTHER,68,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1364,OTHER,T18,68,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1363,T09,OTHER,68,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1362,T09,OTHER,68,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1361,OTHER,T18,68,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1360,OTHER,T18,68,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1359,OTHER,T18,68,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1358,T09,OTHER,68,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1365,T18,OTHER,68,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1356,OTHER,T18,68,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1354,T18,OTHER,68,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1355,OTHER,T18,68,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1346,OTHER,T18,68,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1347,T09,OTHER,68,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1349,OTHER,T18,68,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1348,T09,OTHER,68,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1351,OTHER,T18,68,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1352,T18,OTHER,68,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1353,T09,OTHER,68,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1350,T18,OTHER,68,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1388,T09,OTHER,69,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1378,OTHER,T18,69,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1386,T18,OTHER,69,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1385,T09,OTHER,69,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1384,OTHER,T18,69,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1383,OTHER,T18,69,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1382,OTHER,T18,69,4,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1381,OTHER,T18,69,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1380,OTHER,T18,69,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1379,T18,OTHER,69,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1387,T18,OTHER,69,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1376,T09,OTHER,69,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1375,OTHER,T18,69,2,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1377,T09,OTHER,69,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1367,OTHER,T18,69,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1368,T09,OTHER,69,3,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1369,OTHER,T18,69,2,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1366,OTHER,T18,69,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1371,T09,OTHER,69,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1372,T18,OTHER,69,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1373,T18,OTHER,69,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1374,OTHER,T18,69,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1370,T09,OTHER,69,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1399,T09,OTHER,70,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1406,OTHER,T18,70,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1405,T09,OTHER,70,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1404,OTHER,T18,70,3,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1403,OTHER,T18,70,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1402,T18,OTHER,70,2,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1401,T18,OTHER,70,1,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1400,T18,OTHER,70,4,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1398,OTHER,T18,70,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1397,OTHER,T18,70,1,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1396,OTHER,T18,70,5,10,-1,-1,-1,SELLER,00T18@0,0,-1,-1,-1,0
1395,T09,OTHER,70,4,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1394,OTHER,T18,70,3,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1393,OTHER,T18,70,4,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1392,T18,OTHER,70,3,40,-1,-1,-1,05T18@2,BUYER,0,-1,-1,-1,3
1391,T09,OTHER,70,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1390,T09,OTHER,70,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1389,OTHER,T18,70,1,10,-1,-1,-1,SELLER,01T18@0,0,-1,-1,-1,0
1421,T09,OTHER,71,1,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
1422,T09,OTHER,71,2,40,-1,-1,-1,04T09@2,BUYER,0,-1,-1,-1,3
